,open,high,low,close,volume
2010-07-08,71.61,75.25,70.88,75.25,6841.0
2010-07-09,74.2,75.86,73.71,75.78,5879.0
2010-07-12,75.19,75.72,73.87,74.35,5522.0
2010-07-13,75.7,76.99,73.73,76.82,6529.0
2010-07-14,74.6,77.7,73.73,76.41,7119.0
2010-07-15,77.03,77.7,74.99,76.14,8797.0
2010-07-16,76.3,77.25,74.66,75.22,7521.0
2010-07-19,75.13,77.2,74.77,75.5,8629.0
2010-07-20,75.13,77.2,74.75,76.3,8062.0
2010-07-21,75.8,77.19,74.75,75.15,8415.0
2010-07-22,76.33,77.92,74.91,77.7,8705.0
2010-07-23,75.44,78.1,74.91,77.34,7363.0
2010-07-26,77.45,77.91,76.54,77.3,6944.0
2010-07-27,77.45,78.22,75.51,75.6,8633.0
2010-07-28,77.45,78.25,74.8,76.0,8193.0
2010-07-29,75.86,78.14,74.8,77.35,9280.0
2010-07-30,75.98,78.31,75.6,78.26,7976.0
2010-08-02,78.18,81.2,78.17,81.0,7756.0
2010-08-03,78.11,82.8,78.1,82.71,8227.0
2010-08-04,81.05,82.86,80.64,82.1,7373.0
2010-08-05,82.52,82.86,81.05,81.73,6616.0
2010-08-06,82.2,82.28,79.57,80.36,6940.0
2010-08-09,80.49,81.38,80.26,80.96,6211.0
2010-08-10,80.49,81.38,78.5,79.61,7393.0
2010-08-11,81.0,81.13,76.92,77.12,6886.0
2010-08-12,79.49,79.62,75.25,75.37,7687.0
2010-08-13,77.1,77.56,74.69,75.4,4608.0
2010-08-16,75.12,75.74,74.6,74.85,417.0
2010-08-17,75.72,77.69,74.85,76.65,6927.0
2010-08-18,75.31,77.69,75.31,76.27,7500.0
2010-08-19,76.77,77.17,75.0,75.35,7390.0
2010-08-20,76.3,77.17,74.0,74.33,6788.0
2010-08-23,74.46,74.9,73.25,73.44,6987.0
2010-08-24,74.46,74.9,72.1,72.1,7724.0
2010-08-25,73.31,73.9,71.75,73.83,8402.0
2010-08-26,72.33,75.55,71.75,74.72,9594.0
2010-08-27,73.73,76.93,73.38,76.93,9177.0
2010-08-30,76.65,77.05,75.92,76.07,5645.0
2010-08-31,76.65,77.05,74.24,74.48,5812.0
2010-09-01,76.1,76.8,74.24,76.32,5440.0
2010-09-02,74.45,77.14,74.42,76.84,5454.0
2010-09-03,76.71,77.46,75.33,76.62,5309.0
2010-09-06,76.46,77.17,76.18,76.81,2940.0
2010-09-07,76.62,78.32,75.56,77.38,6633.0
2010-09-08,77.09,78.84,75.56,78.17,5064.0
2010-09-09,77.7,78.85,76.78,77.35,4516.0
2010-09-10,78.33,78.82,77.0,78.15,6018.0
2010-09-13,78.4,79.48,78.15,79.06,5583.0
2010-09-14,78.4,79.9,78.23,79.04,4707.0
2010-09-15,79.05,79.91,78.47,79.2,5800.0
2010-09-16,78.96,79.64,77.87,78.45,5613.0
2010-09-17,79.13,79.64,77.25,77.97,5221.0
2010-09-20,78.2,79.92,77.63,79.36,5209.0
2010-09-21,78.2,80.0,77.63,78.1,5238.0
2010-09-22,79.25,80.0,77.5,78.08,5340.0
2010-09-23,78.2,78.84,76.75,77.93,5373.0
2010-09-24,77.93,79.4,76.75,78.8,4808.0
2010-09-27,79.01,79.18,77.6,78.16,4736.0
2010-09-28,79.01,79.53,77.6,78.78,5071.0
2010-09-29,78.33,80.93,77.74,80.86,5476.0
2010-09-30,78.88,82.4,78.34,82.11,5772.0
2010-10-01,80.79,83.81,80.41,83.79,5786.0
2010-10-04,83.84,84.41,82.9,83.1,5246.0
2010-10-05,83.81,84.92,82.9,84.65,4883.0
2010-10-06,83.2,85.88,82.93,85.15,5182.0
2010-10-07,84.79,86.02,82.94,83.11,5147.0
2010-10-08,83.03,84.59,81.86,84.19,5005.0
2010-10-11,84.33,84.68,83.3,83.38,3571.0
2010-10-12,84.67,85.02,82.49,83.39,3933.0
2010-10-13,83.41,84.98,82.48,84.67,2123.0
2010-10-14,83.46,85.44,83.46,84.29,266.0
2010-10-15,84.02,85.46,81.95,82.76,5470.0
2010-10-18,83.1,84.48,81.53,84.33,5076.0
2010-10-19,83.07,84.5,80.76,80.81,3168.0
2010-10-20,84.36,84.45,80.75,83.69,4904.0
2010-10-21,80.92,83.88,80.75,82.04,4849.0
2010-10-22,83.69,83.88,81.45,83.18,4227.0
2010-10-25,83.09,84.2,82.7,83.38,5273.0
2010-10-26,83.17,84.2,82.7,83.47,4069.0
2010-10-27,83.3,83.89,81.85,83.34,4247.0
2010-10-28,83.59,83.85,81.85,83.42,3749.0
2010-10-29,83.35,83.85,82.22,83.14,4058.0
2010-11-01,83.45,85.54,82.21,84.59,4884.0
2010-11-02,83.13,85.89,82.82,85.83,4240.0
2010-11-03,84.62,86.89,84.53,86.6,4183.0
2010-11-04,85.88,88.29,85.24,88.02,3312.0
2010-11-05,86.75,88.8,86.63,88.72,3578.0
2010-11-08,88.3,88.69,87.32,88.42,3811.0
2010-11-09,88.19,89.02,87.21,87.7,3935.0
2010-11-10,88.02,89.32,87.17,89.27,4316.0
2010-11-11,88.05,89.7,87.73,88.78,3468.0
2010-11-12,89.16,89.7,85.77,86.1,3290.0
2010-11-15,88.69,88.74,85.76,86.7,537.0
2010-11-16,86.36,87.49,84.51,84.6,5484.0
2010-11-17,86.5,86.71,83.51,83.51,4961.0
2010-11-18,84.7,85.5,82.96,85.45,4411.0
2010-11-19,83.5,86.15,83.5,84.33,5305.0
2010-11-22,85.2,86.15,83.13,83.79,4899.0
2010-11-23,84.34,85.45,82.44,83.33,5262.0
2010-11-24,83.75,86.1,82.43,86.1,5224.0
2010-11-25,83.3,86.5,83.3,85.91,3157.0
2010-11-26,85.86,86.5,84.75,85.8,4031.0
2010-11-29,85.9,87.51,84.75,87.44,5153.0
2010-11-30,85.66,87.55,85.43,85.64,4943.0
2010-12-01,87.55,89.01,85.43,88.96,5193.0
2010-12-02,85.71,90.83,85.41,90.56,4400.0
2010-12-03,88.81,91.85,88.41,91.64,4549.0
2010-12-06,90.47,92.02,90.1,90.97,4364.0
2010-12-07,91.46,92.85,90.74,90.91,4676.0
2010-12-08,90.97,92.86,90.16,91.19,4359.0
2010-12-09,90.85,91.74,90.15,91.23,4213.0
2010-12-10,91.15,91.64,89.86,90.53,3857.0
2010-12-13,91.06,92.23,89.86,90.82,3587.0
2010-12-14,90.65,92.3,90.33,91.34,2662.0
2010-12-15,91.05,92.37,90.4,91.95,1711.0
2010-12-16,90.98,92.42,90.34,91.71,334.0
2010-12-17,92.04,92.39,90.9,91.67,4177.0
2010-12-20,91.65,92.9,91.03,92.62,3951.0
2010-12-21,91.65,93.44,91.02,93.37,3736.0
2010-12-22,92.7,93.92,92.35,93.78,3011.0
2010-12-23,93.48,94.54,93.25,94.37,2850.0
2010-12-24,93.8,94.74,93.18,93.46,1351.0
2010-12-27,94.45,94.74,93.08,93.71,2516.0
2010-12-28,93.76,94.52,93.08,94.15,1973.0
2010-12-29,93.9,94.42,93.62,94.1,2659.0
2010-12-30,94.34,94.42,92.34,92.67,3323.0
2010-12-31,94.18,95.2,92.18,94.59,3583.0
2011-01-03,94.75,96.17,94.5,94.88,3915.0
2011-01-04,94.75,96.17,92.62,93.47,3348.0
2011-01-05,94.92,95.81,92.41,95.45,3648.0
2011-01-06,93.35,96.1,92.37,94.42,3886.0
2011-01-07,94.38,94.58,92.61,93.57,4143.0
2011-01-10,93.8,95.88,93.61,95.69,4482.0
2011-01-11,93.8,97.82,93.6,97.62,4005.0
2011-01-12,95.63,98.16,95.08,97.49,4182.0
2011-01-13,97.24,98.19,96.51,97.59,4125.0
2011-01-14,97.71,98.58,96.49,98.5,5252.0
2011-01-17,97.26,98.75,96.77,97.59,3195.0
2011-01-18,98.33,98.75,96.65,97.51,4515.0
2011-01-19,97.4,98.59,96.6,98.15,3383.0
2011-01-20,97.75,98.6,95.51,96.39,3865.0
2011-01-21,97.93,98.14,95.43,97.6,3915.0
2011-01-24,97.59,98.15,96.24,96.4,5031.0
2011-01-25,96.34,97.86,94.82,95.32,4361.0
2011-01-26,96.39,98.34,94.75,98.15,5181.0
2011-01-27,95.39,98.92,95.29,97.3,4795.0
2011-01-28,98.15,99.72,97.15,99.23,4954.0
2011-01-31,99.61,101.66,98.5,100.35,7120.0
2011-02-01,99.61,102.06,98.5,101.67,5894.0
2011-02-02,101.01,102.59,100.19,102.41,5714.0
2011-02-03,101.7,103.37,101.29,101.8,6218.0
2011-02-04,102.57,103.37,99.49,100.12,4980.0
2011-02-07,101.86,102.48,98.78,99.17,4754.0
2011-02-08,99.83,100.9,97.51,100.07,4707.0
2011-02-09,99.3,102.25,97.51,101.95,3012.0
2011-02-10,100.95,103.25,100.58,102.3,4990.0
2011-02-11,102.55,103.34,100.65,101.33,5891.0
2011-02-14,102.17,104.29,100.52,103.15,8208.0
2011-02-15,101.13,104.3,100.91,101.58,7355.0
2011-02-16,103.1,104.4,101.3,104.11,6923.0
2011-02-17,101.75,104.52,101.73,102.88,8440.0
2011-02-18,104.16,104.3,100.79,103.01,7079.0
2011-02-21,102.96,108.7,102.82,108.25,8018.0
2011-02-22,102.99,108.7,102.93,106.33,9500.0
2011-02-23,107.9,112.25,105.56,112.18,8513.0
2011-02-24,106.1,119.66,105.97,110.95,11582.0
2011-02-25,111.98,119.79,109.6,112.34,7927.0
2011-02-28,111.4,114.5,110.52,111.65,7389.0
2011-03-01,112.5,116.69,111.25,116.34,5944.0
2011-03-02,111.9,117.77,111.8,116.57,7541.0
2011-03-03,116.2,117.81,113.09,114.69,6389.0
2011-03-04,116.65,116.9,113.09,116.08,5348.0
2011-03-07,114.85,118.5,114.5,114.65,6113.0
2011-03-08,116.12,118.5,112.23,112.67,5998.0
2011-03-09,114.8,116.07,112.13,116.0,5788.0
2011-03-10,112.95,116.55,112.16,115.17,6694.0
2011-03-11,116.12,116.55,112.32,113.44,5039.0
2011-03-14,113.6,114.18,111.16,113.78,5902.0
2011-03-15,114.1,114.32,108.15,108.15,5318.0
2011-03-16,113.7,113.77,107.45,110.74,5515.0
2011-03-17,108.31,115.5,107.4,115.5,7558.0
2011-03-18,115.5,117.26,113.07,114.51,9529.0
2011-03-21,114.75,116.22,114.49,114.6,8006.0
2011-03-22,114.98,116.08,114.16,115.96,5143.0
2011-03-23,115.9,116.4,115.08,115.45,4522.0
2011-03-24,115.38,115.92,114.55,115.87,4504.0
2011-03-25,115.73,116.13,115.2,115.95,3080.0
2011-03-28,115.92,116.02,114.55,114.76,5599.0
2011-03-29,114.68,115.64,113.54,115.09,5309.0
2011-03-30,114.68,115.7,113.52,115.15,4627.0
2011-03-31,115.3,117.7,115.11,117.36,190504.0
2011-04-01,117.61,119.14,116.75,118.7,197848.0
2011-04-04,119.05,121.29,118.75,121.06,185836.0
2011-04-05,120.81,122.89,119.95,122.22,210815.0
2011-04-06,121.57,123.37,121.36,122.3,165734.0
2011-04-07,122.35,122.89,121.38,122.67,167084.0
2011-04-08,122.45,126.91,122.28,126.65,143675.0
2011-04-11,126.24,126.47,122.44,123.42,194676.0
2011-04-12,122.75,124.8,119.54,120.43,297846.0
2011-04-13,120.48,122.72,119.75,122.33,286636.0
2011-04-14,122.74,122.83,121.14,122.0,229519.0
2011-04-15,122.74,123.96,121.14,123.66,5027.0
2011-04-18,123.15,123.73,121.03,121.9,4700.0
2011-04-19,123.15,123.66,119.12,121.29,7154.0
2011-04-20,121.77,124.18,119.03,123.99,4898.0
2011-04-21,121.17,124.81,121.1,124.1,3993.0
2011-04-22,123.85,124.81,123.2,124.04,1.0
2011-04-25,123.99,124.75,122.76,123.65,2952.0
2011-04-26,124.01,124.75,122.71,123.74,4678.0
2011-04-27,123.45,125.8,122.78,125.47,198701.0
2011-04-28,123.9,126.57,123.25,124.81,5746.0
2011-04-29,125.73,126.66,124.07,126.08,3473.0
2011-05-02,126.0,126.48,121.67,124.56,6814.0
2011-05-03,126.1,126.54,121.67,122.1,5486.0
2011-05-04,124.3,125.02,120.55,120.65,3997.0
2011-05-05,122.14,123.06,109.04,110.5,9294.0
2011-05-06,111.77,114.24,105.15,109.7,11921.0
2011-05-09,110.23,116.5,109.24,115.81,8835.0
2011-05-10,110.2,117.95,109.05,117.8,9137.0
2011-05-11,115.4,118.43,111.97,112.95,7085.0
2011-05-12,117.87,118.43,110.15,112.92,6884.0
2011-05-13,113.23,114.91,110.15,113.84,4219.0
2011-05-16,113.0,113.84,110.15,110.37,7087.0
2011-05-17,110.42,111.79,108.07,110.51,5786.0
2011-05-18,110.42,113.1,108.07,112.11,5603.0
2011-05-19,110.56,113.1,110.42,111.5,5345.0
2011-05-20,112.5,113.04,108.6,112.35,6292.0
2011-05-23,112.02,112.23,108.58,109.86,6616.0
2011-05-24,112.12,112.65,108.58,112.16,5970.0
2011-05-25,109.53,115.05,109.5,114.87,5924.0
2011-05-26,112.0,115.47,111.14,114.99,5944.0
2011-05-27,114.73,115.68,114.1,115.0,5204.0
2011-05-30,114.87,115.0,114.24,114.54,1400.0
2011-05-31,114.52,117.49,114.5,116.72,5611.0
2011-06-01,117.07,117.28,113.9,114.36,6199.0
2011-06-02,114.33,115.95,113.74,115.88,6147.0
2011-06-03,115.66,116.25,113.4,116.05,6148.0
2011-06-06,115.96,116.14,113.96,114.19,5794.0
2011-06-07,114.47,117.43,98.23,117.03,7353.0
2011-06-08,116.89,118.59,115.75,117.67,6484.0
2011-06-09,117.8,119.86,117.37,119.49,5495.0
2011-06-10,119.53,120.07,117.63,118.56,5291.0
2011-06-13,118.46,120.25,117.12,118.79,8402.0
2011-06-14,118.0,119.95,117.9,119.11,4423.0
2011-06-15,119.09,119.38,112.32,113.6,6992.0
2011-06-16,113.72,114.94,112.55,114.02,8050.0
2011-06-17,114.21,114.31,111.05,113.08,7299.0
2011-06-20,112.96,113.38,111.23,111.58,6602.0
2011-06-21,111.54,113.1,109.92,110.59,8602.0
2011-06-22,110.97,114.48,110.35,113.4,7534.0
2011-06-23,113.19,113.4,105.74,108.6,10379.0
2011-06-24,108.43,108.7,103.65,105.67,8546.0
2011-06-27,105.36,106.74,102.28,106.6,8885.0
2011-06-28,106.76,109.05,105.35,108.85,7825.0
2011-06-29,108.65,112.65,108.1,112.6,8301.0
2011-06-30,112.3,113.23,110.72,111.72,8145.0
2011-07-01,111.8,112.48,109.51,111.48,6963.0
2011-07-04,111.3,112.16,111.02,111.45,3448.0
2011-07-05,111.55,114.44,110.45,113.72,7841.0
2011-07-06,113.51,114.32,111.91,114.21,7948.0
2011-07-07,114.4,118.7,113.75,118.42,8141.0
2011-07-08,118.51,119.87,116.88,118.13,8268.0
2011-07-11,118.15,118.4,115.25,117.14,6464.0
2011-07-12,117.22,117.83,114.95,116.85,4952.0
2011-07-13,116.4,118.88,115.78,117.76,6684.0
2011-07-14,117.55,118.34,115.4,116.59,6654.0
2011-07-15,116.23,117.75,115.16,117.63,6309.0
2011-07-18,117.55,118.12,114.7,116.19,5727.0
2011-07-19,116.5,118.43,116.09,117.37,6102.0
2011-07-20,117.45,118.86,117.06,118.06,6440.0
2011-07-21,117.01,119.25,116.99,117.78,4261.0
2011-07-22,118.03,118.8,117.35,118.51,5556.0
2011-07-25,118.36,118.45,116.92,117.53,5791.0
2011-07-26,117.65,119.05,116.53,118.16,7007.0
2011-07-27,118.15,118.5,117.18,117.51,5616.0
2011-07-28,117.3,118.71,117.05,117.21,6815.0
2011-07-29,117.17,117.7,115.75,116.85,5692.0
2011-08-01,117.0,120.4,114.78,116.74,9149.0
2011-08-02,117.0,118.4,115.53,115.94,7302.0
2011-08-03,116.19,116.29,112.87,113.47,7053.0
2011-08-04,113.5,113.72,107.0,107.52,7778.0
2011-08-05,107.25,110.26,104.3,109.58,9682.0
2011-08-08,107.17,109.85,102.72,103.7,7074.0
2011-08-09,103.15,105.95,99.0,104.5,8140.0
2011-08-10,104.2,107.11,103.41,105.75,6612.0
2011-08-11,105.0,108.22,104.6,108.06,3047.0
2011-08-12,107.94,108.96,106.95,107.8,2109.0
2011-08-15,108.1,109.48,107.4,108.92,835.0
2011-08-16,109.59,109.9,108.03,109.56,9431.0
2011-08-17,109.58,111.74,109.09,110.57,9754.0
2011-08-18,110.55,110.75,106.27,106.69,12912.0
2011-08-19,106.27,109.4,105.06,109.22,14059.0
2011-08-22,108.5,108.75,105.15,108.5,15438.0
2011-08-23,108.1,110.2,107.2,109.78,12613.0
2011-08-24,109.66,111.0,108.71,110.0,10568.0
2011-08-25,110.32,111.45,109.0,110.48,12662.0
2011-08-26,110.57,111.7,109.3,111.25,11465.0
2011-08-29,110.77,112.73,110.53,112.31,6706.0
2011-08-30,112.36,114.25,111.16,114.0,9707.0
2011-08-31,113.85,115.19,113.52,114.49,10482.0
2011-09-01,114.85,115.36,113.61,114.2,9587.0
2011-09-02,114.18,114.58,111.36,112.52,10287.0
2011-09-05,112.5,112.5,109.9,109.92,5847.0
2011-09-06,109.89,113.61,109.85,113.35,9854.0
2011-09-07,113.41,116.5,112.7,116.22,8962.0
2011-09-08,116.05,116.6,113.95,114.1,9149.0
2011-09-09,114.26,115.17,110.93,112.53,9784.0
2011-09-12,112.01,113.76,110.42,112.85,7763.0
2011-09-13,110.88,111.2,109.19,109.51,5264.0
2011-09-14,109.54,110.12,108.07,109.65,6511.0
2011-09-15,109.58,113.56,109.0,112.25,11547.0
2011-09-16,112.46,114.25,111.51,111.9,9954.0
2011-09-19,111.71,112.11,108.7,109.55,8760.0
2011-09-20,109.2,111.59,108.7,110.33,6245.0
2011-09-21,110.25,112.44,108.92,108.92,5697.0
2011-09-22,109.5,109.5,104.85,105.19,8418.0
2011-09-23,105.36,107.0,103.43,103.75,7354.0
2011-09-26,103.61,105.34,101.66,104.94,6549.0
2011-09-27,104.77,107.54,104.5,107.12,6598.0
2011-09-28,106.75,107.41,103.26,103.4,5861.0
2011-09-29,103.0,105.82,102.35,104.26,6711.0
2011-09-30,104.91,104.91,101.78,102.15,7018.0
2011-10-03,102.0,102.8,100.59,100.69,6670.0
2011-10-04,100.65,102.41,99.11,101.96,7402.0
2011-10-05,101.81,102.84,100.66,102.77,6976.0
2011-10-06,102.65,105.88,101.53,105.4,6429.0
2011-10-07,105.4,106.63,104.37,105.91,6037.0
2011-10-10,106.01,109.5,105.65,109.3,6196.0
2011-10-11,106.6,108.5,105.2,107.76,5033.0
2011-10-12,107.52,110.05,107.15,108.63,6277.0
2011-10-13,108.35,109.6,107.17,109.3,6632.0
2011-10-14,108.97,112.82,108.85,112.62,7957.0
2011-10-17,112.46,113.86,109.72,109.81,8390.0
2011-10-18,110.16,111.88,108.45,111.13,8615.0
2011-10-19,111.07,111.89,108.12,108.5,7445.0
2011-10-20,108.5,110.17,107.31,109.93,8037.0
2011-10-21,109.91,111.86,109.25,109.79,7603.0
2011-10-24,109.32,111.6,109.32,111.2,6707.0
2011-10-25,111.55,112.15,109.47,111.02,7906.0
2011-10-26,110.85,111.78,108.76,109.5,6220.0
2011-10-27,109.5,112.79,109.5,112.35,6830.0
2011-10-28,112.13,112.23,109.67,110.16,6723.0
2011-10-31,110.13,110.33,108.2,109.19,7078.0
2011-11-01,109.09,109.68,106.1,109.54,8238.0
2011-11-02,108.87,111.47,108.56,109.73,7071.0
2011-11-03,109.65,111.24,107.83,110.83,6019.0
2011-11-04,110.79,112.48,110.3,112.48,6270.0
2011-11-07,112.41,115.23,111.26,114.76,6366.0
2011-11-08,114.6,116.48,114.2,115.19,7290.0
2011-11-09,115.42,115.75,111.78,112.32,7969.0
2011-11-10,112.33,114.11,111.3,113.02,6883.0
2011-11-11,112.33,114.91,111.3,114.09,4989.0
2011-11-14,114.63,114.83,111.32,111.99,3178.0
2011-11-15,111.36,112.6,111.05,112.33,7020.0
2011-11-16,112.2,112.5,102.19,110.88,8441.0
2011-11-17,110.85,111.98,107.58,107.82,8791.0
2011-11-18,107.53,109.99,106.97,107.64,7660.0
2011-11-21,107.46,107.74,105.65,106.9,7606.0
2011-11-22,106.62,109.45,106.62,108.74,8065.0
2011-11-23,108.61,108.85,106.82,107.0,7737.0
2011-11-24,107.2,108.09,107.04,107.76,3758.0
2011-11-25,107.5,107.79,105.85,106.64,6576.0
2011-11-28,106.63,109.49,106.63,108.54,7767.0
2011-11-29,108.52,111.0,108.39,110.4,7813.0
2011-11-30,108.52,112.03,109.65,110.4,7624.0
2011-12-01,110.8,111.24,108.2,109.1,8339.0
2011-12-02,109.09,110.41,108.62,110.09,6580.0
2011-12-05,110.36,111.62,109.2,109.42,7575.0
2011-12-06,109.19,110.96,109.04,110.65,7377.0
2011-12-07,110.7,111.49,109.0,109.57,7953.0
2011-12-08,109.6,110.67,107.28,107.58,7213.0
2011-12-09,107.66,108.99,107.11,108.99,8350.0
2011-12-12,108.75,108.75,107.0,107.19,7236.0
2011-12-13,107.23,111.1,107.07,109.64,5974.0
2011-12-14,109.04,109.08,103.61,104.01,7516.0
2011-12-15,104.07,105.79,103.02,103.27,8323.0
2011-12-16,103.51,104.56,102.46,103.7,7098.0
2011-12-19,103.63,104.57,102.37,103.86,8536.0
2011-12-20,104.3,107.27,103.91,107.21,8527.0
2011-12-21,107.15,108.17,106.16,107.96,7106.0
2011-12-22,107.92,108.5,107.29,107.73,5862.0
2011-12-23,107.77,108.55,107.4,108.0,5147.0
2011-12-26,107.77,108.55,107.4,108.0,5147.0
2011-12-27,108.16,109.5,107.85,108.91,4166.0
2011-12-28,108.93,109.5,106.77,107.28,5897.0
2011-12-29,107.41,108.1,106.5,108.0,5669.0
2011-12-30,108.0,108.25,106.62,107.08,6034.0
2012-01-02,108.0,108.25,106.62,107.22,6057.0
2012-01-03,108.35,112.44,108.35,112.15,8919.0
2012-01-04,112.1,113.97,111.27,113.59,9618.0
2012-01-05,113.5,114.64,112.1,112.2,8760.0
2012-01-06,112.85,113.68,112.03,113.49,7334.0
2012-01-09,113.42,113.88,111.8,112.3,7846.0
2012-01-10,112.5,114.01,112.43,113.27,7100.0
2012-01-11,113.12,113.76,112.11,112.72,6739.0
2012-01-12,112.4,114.77,110.13,111.0,6854.0
2012-01-13,111.07,112.24,109.69,110.89,8332.0
2012-01-16,110.61,111.6,110.4,111.35,5345.0
2012-01-17,111.42,112.76,110.56,111.59,8375.0
2012-01-18,111.46,112.2,110.33,111.08,9497.0
2012-01-19,111.1,111.75,110.37,111.65,8223.0
2012-01-20,111.53,112.06,109.42,110.12,7924.0
2012-01-23,110.04,111.36,109.23,110.96,8443.0
2012-01-24,110.84,111.11,109.7,110.12,7833.0
2012-01-25,110.22,110.89,108.91,110.42,8783.0
2012-01-26,110.45,111.89,110.27,111.01,8360.0
2012-01-27,111.0,111.99,110.49,111.63,8648.0
2012-01-30,111.5,111.78,110.25,110.93,8183.0
2012-01-31,110.98,113.9,110.5,111.08,8615.0
2012-02-01,111.3,112.82,111.02,111.74,7957.0
2012-02-02,111.51,112.54,111.04,112.42,8160.0
2012-02-03,112.5,114.69,111.93,114.68,7916.0
2012-02-06,114.58,116.54,113.65,116.47,8318.0
2012-02-07,116.64,117.5,115.6,116.15,8401.0
2012-02-08,116.01,117.8,115.9,117.68,7349.0
2012-02-09,117.7,118.79,117.28,118.73,5682.0
2012-02-10,118.61,118.61,116.29,117.64,5784.0
2012-02-13,117.69,118.61,117.35,117.53,3501.0
2012-02-14,117.14,117.99,116.53,117.86,7918.0
2012-02-15,117.46,119.9,116.53,119.14,7341.0
2012-02-16,117.44,120.34,117.4,120.16,6967.0
2012-02-17,120.13,120.7,118.85,119.8,7145.0
2012-02-20,120.0,121.15,119.8,120.0,5089.0
2012-02-21,120.07,121.88,119.21,121.05,6773.0
2012-02-22,121.5,123.22,121.0,122.67,6437.0
2012-02-23,122.73,124.5,122.1,124.19,8326.0
2012-02-24,124.01,125.55,123.3,125.32,6968.0
2012-02-27,125.25,125.51,123.0,123.2,7514.0
2012-02-28,123.39,123.95,121.5,121.75,7132.0
2012-02-29,121.61,123.2,120.5,122.89,8466.0
2012-03-01,123.0,128.4,122.49,126.19,12253.0
2012-03-02,126.16,126.16,123.12,123.59,7051.0
2012-03-05,123.37,124.66,122.66,124.15,8245.0
2012-03-06,124.39,124.39,121.59,122.36,7525.0
2012-03-07,122.38,124.45,121.99,124.34,7974.0
2012-03-08,122.19,126.33,121.99,125.4,8006.0
2012-03-09,124.05,126.37,123.8,125.9,6278.0
2012-03-12,125.84,125.98,124.2,125.72,6552.0
2012-03-13,125.5,126.79,125.0,126.23,5115.0
2012-03-14,126.12,126.67,124.64,124.93,2885.0
2012-03-15,124.6,124.87,121.5,122.72,9081.0
2012-03-16,122.55,126.16,122.45,126.16,8913.0
2012-03-19,125.6,126.05,124.82,125.36,7268.0
2012-03-20,125.27,125.44,123.2,124.07,8979.0
2012-03-21,124.21,124.8,123.76,124.12,7551.0
2012-03-22,124.04,124.25,122.3,123.35,9418.0
2012-03-23,123.3,127.06,123.1,125.21,8631.0
2012-03-26,125.04,125.89,124.58,125.75,7256.0
2012-03-27,125.74,126.18,124.91,125.26,8429.0
2012-03-28,125.18,125.18,123.53,124.3,8904.0
2012-03-29,124.23,124.64,121.37,122.55,9519.0
2012-03-30,122.6,124.07,122.58,122.8,8955.0
2012-04-02,122.94,125.63,121.7,125.51,9883.0
2012-04-03,125.3,125.97,124.3,124.91,8170.0
2012-04-04,124.88,124.99,122.3,122.7,8939.0
2012-04-05,122.54,123.54,121.8,123.29,8309.0
2012-04-06,122.54,123.54,121.8,123.29,0.0
2012-04-09,122.85,122.86,121.02,122.58,7631.0
2012-04-10,122.85,122.83,119.49,119.89,11460.0
2012-04-11,119.87,120.8,119.05,120.13,10248.0
2012-04-12,119.85,121.75,119.14,121.55,11069.0
2012-04-13,121.7,121.74,120.37,121.48,10017.0
2012-04-16,121.0,121.0,118.2,118.36,12540.0
2012-04-17,118.53,119.34,117.98,118.75,12613.0
2012-04-18,118.45,118.85,116.7,118.27,13666.0
2012-04-19,118.15,119.15,117.68,118.09,12112.0
2012-04-20,118.01,119.69,117.87,118.85,11824.0
2012-04-23,118.7,118.91,117.21,118.75,11813.0
2012-04-24,118.75,118.94,117.85,118.42,8783.0
2012-04-25,118.38,119.25,117.45,119.15,12158.0
2012-04-26,119.05,120.17,118.78,119.56,10525.0
2012-04-27,119.6,119.95,119.06,119.7,9352.0
2012-04-30,119.7,119.79,118.73,119.47,9738.0
2012-05-01,119.28,120.02,118.8,119.75,9911.0
2012-05-02,119.7,119.8,117.64,118.39,10786.0
2012-05-03,118.2,118.45,115.92,115.94,11696.0
2012-05-04,115.91,116.29,111.76,113.2,14486.0
2012-05-07,112.8,113.5,110.34,113.5,12245.0
2012-05-08,113.16,113.64,110.53,113.28,12966.0
2012-05-09,113.05,113.27,111.31,112.69,12214.0
2012-05-10,112.72,113.64,112.12,112.18,11021.0
2012-05-11,112.05,112.8,111.4,112.03,9633.0
2012-05-14,112.07,112.07,110.04,110.99,9003.0
2012-05-15,111.17,112.67,110.93,111.83,5053.0
2012-05-16,111.26,111.46,109.1,109.39,13606.0
2012-05-17,109.43,110.15,106.58,106.91,13855.0
2012-05-18,106.75,107.99,106.4,107.31,12158.0
2012-05-21,107.4,109.43,106.75,109.3,11125.0
2012-05-22,109.25,109.36,107.79,108.29,10754.0
2012-05-23,108.11,108.16,105.39,106.16,12531.0
2012-05-24,106.1,107.25,105.03,106.75,12377.0
2012-05-25,106.55,107.24,106.02,106.9,9476.0
2012-05-28,106.83,108.04,106.8,107.26,5297.0
2012-05-29,107.45,107.95,106.06,106.85,11423.0
2012-05-30,106.82,106.82,102.85,103.25,13014.0
2012-05-31,103.23,104.16,101.27,101.62,13398.0
2012-06-01,101.69,101.95,97.54,98.82,15132.0
2012-06-04,98.43,99.15,95.63,99.06,12833.0
2012-06-05,99.16,99.63,97.68,98.69,10948.0
